person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_capped,loan_amnt_capped,income_band,age_band,loan_amount_band,interest_rate_band,default_flag,high_loan_to_income_flag,previous_default_flag,high_interest_flag,loan_grade_score,home_ownership_score,loan_to_income_score,interest_rate_score,previous_default_score,employment_length_score,credit_history_score,credit_risk_score,credit_risk_level,high_risk_borrower_flag,watchlist_flag,model_priority
22,70000,MORTGAGE,2.0,EDUCATION,E,16000,16.63,0,0.23,Y,3,70000.0,16000.0,50K-75K,18-25,15K-25K,16%-20%,0,0,1,1,5,1,2,4,4,1,1,18,Very High,1,1,Priority Review
22,78000,MORTGAGE,6.0,EDUCATION,E,16000,16.45,0,0.21,Y,2,78000.0,16000.0,75K-100K,18-25,15K-25K,16%-20%,0,0,1,1,5,1,2,4,4,0,2,18,Very High,1,1,Priority Review
38,98000,RENT,4.0,DEBTCONSOLIDATION,E,16000,16.4,1,0.16,Y,15,98000.0,16000.0,75K-100K,36-45,15K-25K,16%-20%,1,0,1,1,5,3,1,4,4,1,0,18,Very High,1,1,Priority Review
25,86000,RENT,9.0,EDUCATION,D,16000,16.29,0,0.19,Y,2,86000.0,16000.0,75K-100K,18-25,15K-25K,16%-20%,0,0,1,1,4,3,1,4,4,0,2,18,Very High,1,1,Priority Review
28,60000,RENT,4.0,MEDICAL,D,16000,16.07,1,0.27,Y,8,60000.0,16000.0,50K-75K,26-35,15K-25K,16%-20%,1,0,1,1,4,3,2,4,4,1,0,18,Very High,1,1,Priority Review
22,42000,RENT,0.0,VENTURE,D,16000,16.0,1,0.38,N,3,42000.0,16000.0,30K-50K,18-25,15K-25K,12%-16%,1,1,0,1,4,3,4,4,0,2,1,18,Very High,1,1,Priority Review
25,39000,RENT,6.0,VENTURE,D,16000,15.65,1,0.41,Y,3,39000.0,16000.0,30K-50K,18-25,15K-25K,12%-16%,1,1,1,0,4,3,4,2,4,0,1,18,Very High,1,1,Priority Review
27,48396,RENT,11.0,MEDICAL,D,16000,14.74,1,0.33,Y,7,48396.0,16000.0,30K-50K,26-35,15K-25K,12%-16%,1,1,1,0,4,3,4,2,4,0,1,18,Very High,1,1,Priority Review
23,40000,RENT,3.0,EDUCATION,C,16000,12.99,1,0.4,Y,2,40000.0,16000.0,30K-50K,18-25,15K-25K,12%-16%,1,1,1,0,2,3,4,2,4,1,2,18,Very High,1,1,Priority Review
34,37000,RENT,2.0,MEDICAL,D,16000,12.99,1,0.43,Y,9,37000.0,16000.0,30K-50K,26-35,15K-25K,12%-16%,1,1,1,0,4,3,4,2,4,1,0,18,Very High,1,1,Priority Review
21,41900,RENT,2.0,VENTURE,C,16000,12.84,1,0.38,Y,2,41900.0,16000.0,30K-50K,18-25,15K-25K,12%-16%,1,1,1,0,2,3,4,2,4,1,2,18,Very High,1,1,Priority Review
24,79200,RENT,3.0,EDUCATION,D,16000,12.67,1,0.2,Y,2,79200.0,16000.0,75K-100K,18-25,15K-25K,12%-16%,1,0,1,0,4,3,2,2,4,1,2,18,Very High,1,1,Priority Review
27,100000,RENT,7.0,PERSONAL,E,15600,17.88,0,0.16,Y,6,100000.0,15600.0,75K-100K,26-35,15K-25K,16%-20%,0,0,1,1,5,3,1,4,4,0,1,18,Very High,1,1,Priority Review
26,34000,RENT,3.0,VENTURE,C,15250,13.22,1,0.45,Y,2,34000.0,15250.0,30K-50K,26-35,15K-25K,12%-16%,1,1,1,0,2,3,4,2,4,1,2,18,Very High,1,1,Priority Review
23,49000,MORTGAGE,7.0,PERSONAL,G,15000,19.82,1,0.31,N,2,49000.0,15000.0,30K-50K,18-25,10K-15K,16%-20%,1,1,0,1,7,1,4,4,0,0,2,18,Very High,1,1,Priority Review
23,82000,RENT,7.0,HOMEIMPROVEMENT,D,15000,18.25,1,0.18,Y,2,82000.0,15000.0,75K-100K,18-25,10K-15K,16%-20%,1,0,1,1,4,3,1,4,4,0,2,18,Very High,1,1,Priority Review
27,77000,MORTGAGE,0.0,EDUCATION,E,15000,17.74,1,0.19,Y,6,77000.0,15000.0,75K-100K,26-35,10K-15K,16%-20%,1,0,1,1,5,1,1,4,4,2,1,18,Very High,1,1,Priority Review
24,60000,OWN,1.0,VENTURE,D,15000,16.89,0,0.25,Y,2,60000.0,15000.0,50K-75K,18-25,10K-15K,16%-20%,0,0,1,1,4,0,2,4,4,2,2,18,Very High,1,1,Priority Review
23,78300,MORTGAGE,0.0,PERSONAL,E,15000,16.82,0,0.19,Y,3,78300.0,15000.0,75K-100K,18-25,10K-15K,16%-20%,0,0,1,1,5,1,1,4,4,2,1,18,Very High,1,1,Priority Review
22,70550,RENT,6.0,MEDICAL,D,15000,16.77,1,0.18,Y,2,70550.0,15000.0,50K-75K,18-25,10K-15K,16%-20%,1,0,1,1,4,3,1,4,4,0,2,18,Very High,1,1,Priority Review
27,104371,RENT,4.0,EDUCATION,D,15000,16.77,0,0.14,Y,6,104371.0,15000.0,100K+,26-35,10K-15K,16%-20%,0,0,1,1,4,3,1,4,4,1,1,18,Very High,1,1,Priority Review
23,53950,MORTGAGE,8.0,EDUCATION,E,15000,16.63,1,0.28,Y,2,53950.0,15000.0,50K-75K,18-25,10K-15K,16%-20%,1,0,1,1,5,1,2,4,4,0,2,18,Very High,1,1,Priority Review
23,52360,MORTGAGE,4.0,VENTURE,D,15000,16.49,0,0.29,Y,2,52360.0,15000.0,50K-75K,18-25,10K-15K,16%-20%,0,0,1,1,4,1,2,4,4,1,2,18,Very High,1,1,Priority Review
23,52360,MORTGAGE,4.0,PERSONAL,D,15000,16.49,0,0.29,Y,2,52360.0,15000.0,50K-75K,18-25,10K-15K,16%-20%,0,0,1,1,4,1,2,4,4,1,2,18,Very High,1,1,Priority Review
23,97000,MORTGAGE,0.0,PERSONAL,E,15000,16.4,0,0.15,Y,3,97000.0,15000.0,75K-100K,18-25,10K-15K,16%-20%,0,0,1,1,5,1,1,4,4,2,1,18,Very High,1,1,Priority Review
29,30000,RENT,1.0,DEBTCONSOLIDATION,E,15000,16.4,1,0.5,N,10,30000.0,15000.0,<30K,26-35,10K-15K,16%-20%,1,1,0,1,5,3,4,4,0,2,0,18,Very High,1,1,Priority Review
28,110000,MORTGAGE,0.0,VENTURE,E,15000,16.32,0,0.14,Y,5,110000.0,15000.0,100K+,26-35,10K-15K,16%-20%,0,0,1,1,5,1,1,4,4,2,1,18,Very High,1,1,Priority Review
29,150000,RENT,9.0,HOMEIMPROVEMENT,E,15000,16.32,0,0.1,Y,5,150000.0,15000.0,100K+,26-35,10K-15K,16%-20%,0,0,1,1,5,3,1,4,4,0,1,18,Very High,1,1,Priority Review
60,98000,RENT,1.0,DEBTCONSOLIDATION,D,15000,16.29,1,0.15,Y,25,98000.0,15000.0,75K-100K,46-60,10K-15K,16%-20%,1,0,1,1,4,3,1,4,4,2,0,18,Very High,1,1,Priority Review
26,84000,RENT,7.0,DEBTCONSOLIDATION,D,15000,16.0,1,0.18,Y,2,84000.0,15000.0,75K-100K,26-35,10K-15K,12%-16%,1,0,1,1,4,3,1,4,4,0,2,18,Very High,1,1,Priority Review
35,54000,RENT,1.0,VENTURE,E,15000,15.88,1,0.28,Y,8,54000.0,15000.0,50K-75K,26-35,10K-15K,12%-16%,1,0,1,0,5,3,2,2,4,2,0,18,Very High,1,1,Priority Review
22,31000,RENT,6.0,PERSONAL,D,15000,15.31,1,0.48,Y,4,31000.0,15000.0,30K-50K,18-25,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,0,1,18,Very High,1,1,Priority Review
21,69000,RENT,0.0,HOMEIMPROVEMENT,D,15000,15.28,1,0.22,Y,4,69000.0,15000.0,50K-75K,18-25,10K-15K,12%-16%,1,0,1,0,4,3,2,2,4,2,1,18,Very High,1,1,Priority Review
31,48000,RENT,12.0,DEBTCONSOLIDATION,D,15000,15.21,1,0.31,Y,5,48000.0,15000.0,30K-50K,26-35,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,0,1,18,Very High,1,1,Priority Review
22,33996,RENT,6.0,VENTURE,D,15000,14.96,1,0.44,Y,4,33996.0,15000.0,30K-50K,18-25,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,0,1,18,Very High,1,1,Priority Review
22,55000,RENT,0.0,DEBTCONSOLIDATION,D,15000,14.83,1,0.27,Y,4,55000.0,15000.0,50K-75K,18-25,10K-15K,12%-16%,1,0,1,0,4,3,2,2,4,2,1,18,Very High,1,1,Priority Review
35,45996,MORTGAGE,0.0,VENTURE,D,15000,14.42,0,0.33,Y,7,45996.0,15000.0,30K-50K,26-35,10K-15K,12%-16%,0,1,1,0,4,1,4,2,4,2,1,18,Very High,1,1,Priority Review
28,48996,RENT,8.0,MEDICAL,D,15000,14.09,1,0.31,Y,5,48996.0,15000.0,30K-50K,26-35,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,0,1,18,Very High,1,1,Priority Review
24,50000,RENT,0.0,EDUCATION,C,15000,13.49,0,0.3,Y,4,50000.0,15000.0,30K-50K,18-25,10K-15K,12%-16%,0,1,1,0,2,3,4,2,4,2,1,18,Very High,1,1,Priority Review
22,38000,RENT,0.0,EDUCATION,C,15000,13.48,1,0.39,Y,4,38000.0,15000.0,30K-50K,18-25,10K-15K,12%-16%,1,1,1,0,2,3,4,2,4,2,1,18,Very High,1,1,Priority Review
28,48500,RENT,0.0,MEDICAL,C,15000,12.99,1,0.31,Y,7,48500.0,15000.0,30K-50K,26-35,10K-15K,12%-16%,1,1,1,0,2,3,4,2,4,2,1,18,Very High,1,1,Priority Review
24,40000,RENT,1.0,EDUCATION,C,15000,12.87,1,0.38,Y,3,40000.0,15000.0,30K-50K,18-25,10K-15K,12%-16%,1,1,1,0,2,3,4,2,4,2,1,18,Very High,1,1,Priority Review
22,24000,RENT,1.0,PERSONAL,C,15000,12.73,1,0.63,Y,4,24000.0,15000.0,<30K,18-25,10K-15K,12%-16%,1,1,1,0,2,3,4,2,4,2,1,18,Very High,1,1,Priority Review
25,76700,MORTGAGE,1.0,VENTURE,E,14800,19.42,0,0.19,Y,4,76700.0,14800.0,75K-100K,18-25,10K-15K,16%-20%,0,0,1,1,5,1,1,4,4,2,1,18,Very High,1,1,Priority Review
23,68000,RENT,1.0,VENTURE,E,14400,17.99,1,0.21,N,2,68000.0,14400.0,50K-75K,18-25,10K-15K,16%-20%,1,0,0,1,5,3,2,4,0,2,2,18,Very High,1,1,Priority Review
24,45871,RENT,5.0,HOMEIMPROVEMENT,D,14400,15.31,1,0.31,Y,3,45871.0,14400.0,30K-50K,18-25,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,0,1,18,Very High,1,1,Priority Review
26,120000,RENT,10.0,VENTURE,E,14000,16.82,0,0.12,Y,4,120000.0,14000.0,100K+,26-35,10K-15K,16%-20%,0,0,1,1,5,3,1,4,4,0,1,18,Very High,1,1,Priority Review
36,33481,RENT,9.0,MEDICAL,E,13475,15.68,1,0.4,Y,15,33481.0,13475.0,30K-50K,36-45,10K-15K,12%-16%,1,1,1,0,5,3,4,2,4,0,0,18,Very High,1,1,Priority Review
23,29000,RENT,1.0,VENTURE,C,13475,14.26,1,0.46,Y,4,29000.0,13475.0,<30K,18-25,10K-15K,12%-16%,1,1,1,0,2,3,4,2,4,2,1,18,Very High,1,1,Priority Review
29,46000,RENT,11.0,MEDICAL,D,13250,17.27,1,0.29,Y,6,46000.0,13250.0,30K-50K,26-35,10K-15K,16%-20%,1,0,1,1,4,3,2,4,4,0,1,18,Very High,1,1,Priority Review
25,52000,RENT,3.0,PERSONAL,D,13000,15.31,0,0.25,Y,2,52000.0,13000.0,50K-75K,18-25,10K-15K,12%-16%,0,0,1,0,4,3,2,2,4,1,2,18,Very High,1,1,Priority Review
23,30000,RENT,4.0,DEBTCONSOLIDATION,C,13000,13.57,1,0.43,Y,2,30000.0,13000.0,<30K,18-25,10K-15K,12%-16%,1,1,1,0,2,3,4,2,4,1,2,18,Very High,1,1,Priority Review
21,40800,RENT,3.0,MEDICAL,C,13000,13.57,1,0.32,Y,2,40800.0,13000.0,30K-50K,18-25,10K-15K,12%-16%,1,1,1,0,2,3,4,2,4,1,2,18,Very High,1,1,Priority Review
26,33800,RENT,4.0,PERSONAL,C,13000,13.57,1,0.38,Y,2,33800.0,13000.0,30K-50K,26-35,10K-15K,12%-16%,1,1,1,0,2,3,4,2,4,1,2,18,Very High,1,1,Priority Review
25,36960,RENT,8.0,DEBTCONSOLIDATION,D,12500,14.61,1,0.34,Y,4,36960.0,12500.0,30K-50K,18-25,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,0,1,18,Very High,1,1,Priority Review
24,32000,RENT,0.0,MEDICAL,C,12500,12.87,1,0.39,Y,3,32000.0,12500.0,30K-50K,18-25,10K-15K,12%-16%,1,1,1,0,2,3,4,2,4,2,1,18,Very High,1,1,Priority Review
24,59000,OWN,2.0,MEDICAL,E,12000,17.74,1,0.2,Y,2,59000.0,12000.0,50K-75K,18-25,10K-15K,16%-20%,1,0,1,1,5,0,2,4,4,1,2,18,Very High,1,1,Priority Review
23,83000,RENT,2.0,DEBTCONSOLIDATION,D,12000,17.27,1,0.14,Y,4,83000.0,12000.0,75K-100K,18-25,10K-15K,16%-20%,1,0,1,1,4,3,1,4,4,1,1,18,Very High,1,1,Priority Review
24,48000,RENT,8.0,PERSONAL,D,12000,16.77,0,0.25,Y,3,48000.0,12000.0,30K-50K,18-25,10K-15K,16%-20%,0,0,1,1,4,3,2,4,4,0,1,18,Very High,1,1,Priority Review
29,59000,RENT,4.0,DEBTCONSOLIDATION,D,12000,16.49,1,0.2,Y,9,59000.0,12000.0,50K-75K,26-35,10K-15K,16%-20%,1,0,1,1,4,3,2,4,4,1,0,18,Very High,1,1,Priority Review
23,47000,RENT,7.0,DEBTCONSOLIDATION,D,12000,16.29,1,0.26,Y,3,47000.0,12000.0,30K-50K,18-25,10K-15K,16%-20%,1,0,1,1,4,3,2,4,4,0,1,18,Very High,1,1,Priority Review
23,44004,RENT,0.0,VENTURE,E,12000,16.0,1,0.27,N,2,44004.0,12000.0,30K-50K,18-25,10K-15K,12%-16%,1,0,0,1,5,3,2,4,0,2,2,18,Very High,1,1,Priority Review
34,36000,MORTGAGE,5.0,PERSONAL,E,12000,16.0,0,0.33,Y,10,36000.0,12000.0,30K-50K,26-35,10K-15K,12%-16%,0,1,1,1,5,1,4,4,4,0,0,18,Very High,1,1,Priority Review
41,113000,RENT,1.0,VENTURE,D,12000,16.0,1,0.11,Y,15,113000.0,12000.0,100K+,36-45,10K-15K,12%-16%,1,0,1,1,4,3,1,4,4,2,0,18,Very High,1,1,Priority Review
23,51840,RENT,1.0,DEBTCONSOLIDATION,D,12000,15.95,1,0.23,Y,3,51840.0,12000.0,50K-75K,18-25,10K-15K,12%-16%,1,0,1,0,4,3,2,2,4,2,1,18,Very High,1,1,Priority Review
24,45996,RENT,3.0,EDUCATION,E,12000,15.68,0,0.26,Y,3,45996.0,12000.0,30K-50K,18-25,10K-15K,12%-16%,0,0,1,0,5,3,2,2,4,1,1,18,Very High,1,1,Priority Review
32,34310,RENT,2.0,VENTURE,D,12000,14.96,1,0.35,Y,8,34310.0,12000.0,30K-50K,26-35,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,1,0,18,Very High,1,1,Priority Review
25,74000,RENT,0.0,VENTURE,D,12000,14.11,1,0.16,Y,2,74000.0,12000.0,50K-75K,18-25,10K-15K,12%-16%,1,0,1,0,4,3,1,2,4,2,2,18,Very High,1,1,Priority Review
25,56204,RENT,3.0,MEDICAL,D,12000,14.11,1,0.21,Y,2,56204.0,12000.0,50K-75K,18-25,10K-15K,12%-16%,1,0,1,0,4,3,2,2,4,1,2,18,Very High,1,1,Priority Review
27,36000,RENT,2.0,DEBTCONSOLIDATION,D,12000,14.09,1,0.33,Y,10,36000.0,12000.0,30K-50K,26-35,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,1,0,18,Very High,1,1,Priority Review
26,35000,RENT,0.0,EDUCATION,C,12000,10.91,1,0.34,Y,2,35000.0,12000.0,30K-50K,26-35,10K-15K,8%-12%,1,1,1,0,2,3,4,1,4,2,2,18,Very High,1,1,Priority Review
28,25200,RENT,5.0,PERSONAL,D,11500,14.46,1,0.46,Y,6,25200.0,11500.0,<30K,26-35,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,0,1,18,Very High,1,1,Priority Review
23,49000,MORTGAGE,4.0,VENTURE,E,11400,17.99,1,0.23,Y,4,49000.0,11400.0,30K-50K,18-25,10K-15K,16%-20%,1,0,1,1,5,1,2,4,4,1,1,18,Very High,1,1,Priority Review
22,50000,RENT,6.0,EDUCATION,D,11400,17.58,0,0.23,Y,4,50000.0,11400.0,30K-50K,18-25,10K-15K,16%-20%,0,0,1,1,4,3,2,4,4,0,1,18,Very High,1,1,Priority Review
28,65025,RENT,4.0,MEDICAL,E,11000,16.35,1,0.14,Y,8,65025.0,11000.0,50K-75K,26-35,10K-15K,16%-20%,1,0,1,1,5,3,1,4,4,1,0,18,Very High,1,1,Priority Review
23,33600,RENT,7.0,MEDICAL,D,11000,15.65,1,0.33,Y,3,33600.0,11000.0,30K-50K,18-25,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,0,1,18,Very High,1,1,Priority Review
28,45996,RENT,0.0,MEDICAL,D,11000,14.74,1,0.24,Y,7,45996.0,11000.0,30K-50K,26-35,10K-15K,12%-16%,1,0,1,0,4,3,2,2,4,2,1,18,Very High,1,1,Priority Review
23,36000,RENT,0.0,VENTURE,C,11000,13.11,1,0.31,Y,3,36000.0,11000.0,30K-50K,18-25,10K-15K,12%-16%,1,1,1,0,2,3,4,2,4,2,1,18,Very High,1,1,Priority Review
29,42000,RENT,6.0,DEBTCONSOLIDATION,D,10800,16.29,1,0.26,Y,7,42000.0,10800.0,30K-50K,26-35,10K-15K,16%-20%,1,0,1,1,4,3,2,4,4,0,1,18,Very High,1,1,Priority Review
36,33000,RENT,2.0,HOMEIMPROVEMENT,D,10800,14.96,1,0.33,Y,15,33000.0,10800.0,30K-50K,36-45,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,1,0,18,Very High,1,1,Priority Review
35,32000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,10750,14.96,1,0.34,Y,5,32000.0,10750.0,30K-50K,26-35,10K-15K,12%-16%,1,1,1,0,4,1,4,2,4,2,1,18,Very High,1,1,Priority Review
25,39000,RENT,1.0,HOMEIMPROVEMENT,D,10750,14.59,1,0.28,Y,4,39000.0,10750.0,30K-50K,18-25,10K-15K,12%-16%,1,0,1,0,4,3,2,2,4,2,1,18,Very High,1,1,Priority Review
31,24996,RENT,0.0,PERSONAL,C,10750,12.53,1,0.43,Y,7,24996.0,10750.0,<30K,26-35,10K-15K,12%-16%,1,1,1,0,2,3,4,2,4,2,1,18,Very High,1,1,Priority Review
65,46000,RENT,5.0,VENTURE,E,10500,16.32,0,0.23,Y,24,46000.0,10500.0,30K-50K,60+,10K-15K,16%-20%,0,0,1,1,5,3,2,4,4,0,0,18,Very High,1,1,Priority Review
25,30000,RENT,3.0,VENTURE,D,10500,16.29,1,0.35,N,2,30000.0,10500.0,<30K,18-25,10K-15K,16%-20%,1,1,0,1,4,3,4,4,0,1,2,18,Very High,1,1,Priority Review
24,35004,RENT,9.0,PERSONAL,E,10400,16.82,0,0.3,N,2,35004.0,10400.0,30K-50K,18-25,10K-15K,16%-20%,0,1,0,1,5,3,4,4,0,0,2,18,Very High,1,1,Priority Review
29,30000,RENT,3.0,PERSONAL,E,10200,17.99,1,0.34,N,5,30000.0,10200.0,<30K,26-35,10K-15K,16%-20%,1,1,0,1,5,3,4,4,0,1,1,18,Very High,1,1,Priority Review
26,96000,RENT,11.0,HOMEIMPROVEMENT,E,10000,19.69,0,0.1,Y,3,96000.0,10000.0,75K-100K,26-35,5K-10K,16%-20%,0,0,1,1,5,3,1,4,4,0,1,18,Very High,1,1,Priority Review
29,57000,RENT,5.0,EDUCATION,E,10000,18.64,0,0.18,Y,6,57000.0,10000.0,50K-75K,26-35,5K-10K,16%-20%,0,0,1,1,5,3,1,4,4,0,1,18,Very High,1,1,Priority Review
29,78300,MORTGAGE,1.0,VENTURE,F,10000,18.09,0,0.13,Y,9,78300.0,10000.0,75K-100K,26-35,5K-10K,16%-20%,0,0,1,1,6,1,1,4,4,2,0,18,Very High,1,1,Priority Review
25,88000,RENT,9.0,EDUCATION,E,10000,17.88,1,0.11,Y,4,88000.0,10000.0,75K-100K,18-25,5K-10K,16%-20%,1,0,1,1,5,3,1,4,4,0,1,18,Very High,1,1,Priority Review
37,19896,RENT,0.0,EDUCATION,E,10000,17.14,1,0.5,N,11,19896.0,10000.0,<30K,36-45,5K-10K,16%-20%,1,1,0,1,5,3,4,4,0,2,0,18,Very High,1,1,Priority Review
24,60000,RENT,4.0,EDUCATION,D,10000,16.89,0,0.17,Y,4,60000.0,10000.0,50K-75K,18-25,5K-10K,16%-20%,0,0,1,1,4,3,1,4,4,1,1,18,Very High,1,1,Priority Review
22,45000,RENT,1.0,VENTURE,E,10000,16.82,1,0.22,N,2,45000.0,10000.0,30K-50K,18-25,5K-10K,16%-20%,1,0,0,1,5,3,2,4,0,2,2,18,Very High,1,1,Priority Review
29,30000,RENT,3.0,EDUCATION,E,10000,16.82,1,0.33,N,7,30000.0,10000.0,<30K,26-35,5K-10K,16%-20%,1,1,0,1,5,3,4,4,0,1,1,18,Very High,1,1,Priority Review
28,35000,RENT,4.0,PERSONAL,D,10000,16.77,0,0.29,Y,8,35000.0,10000.0,30K-50K,26-35,5K-10K,16%-20%,0,0,1,1,4,3,2,4,4,1,0,18,Very High,1,1,Priority Review
28,54000,RENT,2.0,EDUCATION,D,10000,16.49,1,0.19,Y,7,54000.0,10000.0,50K-75K,26-35,5K-10K,16%-20%,1,0,1,1,4,3,1,4,4,1,1,18,Very High,1,1,Priority Review
31,60775,RENT,4.0,MEDICAL,D,10000,16.49,1,0.14,Y,6,60775.0,10000.0,50K-75K,26-35,5K-10K,16%-20%,1,0,1,1,4,3,1,4,4,1,1,18,Very High,1,1,Priority Review
31,77500,RENT,4.0,EDUCATION,D,10000,16.49,0,0.13,Y,7,77500.0,10000.0,75K-100K,26-35,5K-10K,16%-20%,0,0,1,1,4,3,1,4,4,1,1,18,Very High,1,1,Priority Review
35,70000,RENT,4.0,VENTURE,E,10000,16.45,0,0.14,Y,10,70000.0,10000.0,50K-75K,26-35,5K-10K,16%-20%,0,0,1,1,5,3,1,4,4,1,0,18,Very High,1,1,Priority Review
33,50800,RENT,16.0,VENTURE,E,10000,16.4,0,0.2,Y,10,50800.0,10000.0,50K-75K,26-35,5K-10K,16%-20%,0,0,1,1,5,3,2,4,4,0,0,18,Very High,1,1,Priority Review
39,83400,RENT,2.0,EDUCATION,E,10000,16.4,1,0.12,Y,14,83400.0,10000.0,75K-100K,36-45,5K-10K,16%-20%,1,0,1,1,5,3,1,4,4,1,0,18,Very High,1,1,Priority Review
27,59004,RENT,3.0,EDUCATION,D,10000,16.32,0,0.17,Y,6,59004.0,10000.0,50K-75K,26-35,5K-10K,16%-20%,0,0,1,1,4,3,1,4,4,1,1,18,Very High,1,1,Priority Review
22,32000,RENT,4.0,VENTURE,D,10000,16.07,1,0.31,N,2,32000.0,10000.0,30K-50K,18-25,5K-10K,16%-20%,1,1,0,1,4,3,4,4,0,1,2,18,Very High,1,1,Priority Review
24,67600,RENT,7.0,HOMEIMPROVEMENT,D,10000,16.02,0,0.15,Y,2,67600.0,10000.0,50K-75K,18-25,5K-10K,16%-20%,0,0,1,1,4,3,1,4,4,0,2,18,Very High,1,1,Priority Review
24,85000,RENT,8.0,PERSONAL,E,10000,16.0,0,0.12,Y,3,85000.0,10000.0,75K-100K,18-25,5K-10K,12%-16%,0,0,1,1,5,3,1,4,4,0,1,18,Very High,1,1,Priority Review
24,30000,MORTGAGE,4.0,MEDICAL,D,10000,15.99,1,0.33,Y,2,30000.0,10000.0,<30K,18-25,5K-10K,12%-16%,1,1,1,0,4,1,4,2,4,1,2,18,Very High,1,1,Priority Review
25,33000,RENT,0.0,VENTURE,C,10000,15.96,1,0.3,Y,3,33000.0,10000.0,30K-50K,18-25,5K-10K,12%-16%,1,1,1,0,2,3,4,2,4,2,1,18,Very High,1,1,Priority Review
39,30400,RENT,2.0,MEDICAL,D,10000,15.7,1,0.33,Y,15,30400.0,10000.0,30K-50K,36-45,5K-10K,12%-16%,1,1,1,0,4,3,4,2,4,1,0,18,Very High,1,1,Priority Review
23,42000,RENT,0.0,HOMEIMPROVEMENT,D,10000,15.58,1,0.24,Y,3,42000.0,10000.0,30K-50K,18-25,5K-10K,12%-16%,1,0,1,0,4,3,2,2,4,2,1,18,Very High,1,1,Priority Review
27,34000,RENT,0.0,PERSONAL,D,10000,15.37,1,0.29,Y,5,34000.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,1,0,1,0,4,3,2,2,4,2,1,18,Very High,1,1,Priority Review
24,44000,RENT,1.0,VENTURE,D,10000,15.31,1,0.23,Y,3,44000.0,10000.0,30K-50K,18-25,5K-10K,12%-16%,1,0,1,0,4,3,2,2,4,2,1,18,Very High,1,1,Priority Review
22,34000,RENT,0.0,MEDICAL,D,10000,15.28,1,0.29,Y,3,34000.0,10000.0,30K-50K,18-25,5K-10K,12%-16%,1,0,1,0,4,3,2,2,4,2,1,18,Very High,1,1,Priority Review
23,30000,RENT,0.0,HOMEIMPROVEMENT,C,10000,15.27,1,0.33,Y,4,30000.0,10000.0,<30K,18-25,5K-10K,12%-16%,1,1,1,0,2,3,4,2,4,2,1,18,Very High,1,1,Priority Review
26,37500,RENT,3.0,VENTURE,D,10000,14.91,0,0.27,Y,2,37500.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,0,0,1,0,4,3,2,2,4,1,2,18,Very High,1,1,Priority Review
26,45000,RENT,4.0,MEDICAL,D,10000,14.11,0,0.22,Y,2,45000.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,0,0,1,0,4,3,2,2,4,1,2,18,Very High,1,1,Priority Review
22,66500,RENT,0.0,VENTURE,D,10000,14.11,1,0.15,Y,2,66500.0,10000.0,50K-75K,18-25,5K-10K,12%-16%,1,0,1,0,4,3,1,2,4,2,2,18,Very High,1,1,Priority Review
29,39000,RENT,1.0,HOMEIMPROVEMENT,D,10000,14.11,1,0.26,Y,7,39000.0,10000.0,30K-50K,26-35,5K-10K,12%-16%,1,0,1,0,4,3,2,2,4,2,1,18,Very High,1,1,Priority Review
22,21000,RENT,4.0,EDUCATION,C,10000,13.72,1,0.48,Y,2,21000.0,10000.0,<30K,18-25,5K-10K,12%-16%,1,1,1,0,2,3,4,2,4,1,2,18,Very High,1,1,Priority Review
22,32376,RENT,1.0,EDUCATION,C,10000,13.61,1,0.31,Y,4,32376.0,10000.0,30K-50K,18-25,5K-10K,12%-16%,1,1,1,0,2,3,4,2,4,2,1,18,Very High,1,1,Priority Review
33,29000,RENT,0.0,EDUCATION,C,10000,13.06,1,0.34,Y,7,29000.0,10000.0,<30K,26-35,5K-10K,12%-16%,1,1,1,0,2,3,4,2,4,2,1,18,Very High,1,1,Priority Review
25,32000,RENT,3.0,VENTURE,C,10000,12.99,1,0.31,Y,2,32000.0,10000.0,30K-50K,18-25,5K-10K,12%-16%,1,1,1,0,2,3,4,2,4,1,2,18,Very High,1,1,Priority Review
29,28000,RENT,0.0,MEDICAL,C,10000,12.84,1,0.36,Y,7,28000.0,10000.0,<30K,26-35,5K-10K,12%-16%,1,1,1,0,2,3,4,2,4,2,1,18,Very High,1,1,Priority Review
