person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_capped,loan_amnt_capped,income_band,age_band,loan_amount_band,interest_rate_band,default_flag,high_loan_to_income_flag,previous_default_flag,high_interest_flag
22,51600,MORTGAGE,6.0,EDUCATION,B,4200,10.59,0,0.08,N,3,51600.0,4200.0,50k-75k,18-25,<5k,8%-12%,0,0,0,0
23,51600,MORTGAGE,1.0,DEBTCONSOLIDATION,B,5000,10.59,0,0.1,N,3,51600.0,5000.0,50k-75k,18-25,<5k,8%-12%,0,0,0,0
23,64600,RENT,7.0,MEDICAL,B,7000,11.86,0,0.11,N,3,64600.0,7000.0,50k-75k,18-25,5k-10k,8%-12%,0,0,0,0
25,64800,RENT,1.0,PERSONAL,C,7000,12.73,0,0.11,N,2,64800.0,7000.0,50k-75k,18-25,5k-10k,12%-16%,0,0,0,0
22,65000,RENT,4.0,EDUCATION,C,7000,14.27,0,0.11,Y,4,65000.0,7000.0,50k-75k,18-25,5k-10k,12%-16%,0,0,1,0
22,51600,MORTGAGE,2.0,VENTURE,C,7000,12.98,0,0.14,Y,2,51600.0,7000.0,50k-75k,18-25,5k-10k,12%-16%,0,0,1,0
22,65000,RENT,7.0,EDUCATION,D,7000,15.99,0,0.11,N,3,65000.0,7000.0,50k-75k,18-25,5k-10k,12%-16%,0,0,0,0
25,51600,OWN,2.0,VENTURE,D,6000,15.31,0,0.12,N,4,51600.0,6000.0,50k-75k,18-25,5k-10k,12%-16%,0,0,0,0
22,65000,RENT,0.0,DEBTCONSOLIDATION,C,7000,12.99,0,0.11,N,2,65000.0,7000.0,50k-75k,18-25,5k-10k,12%-16%,0,0,0,0
26,51600,OWN,10.0,HOMEIMPROVEMENT,B,15000,9.88,0,0.29,N,3,51600.0,15000.0,50k-75k,26-35,10k-15k,8%-12%,0,0,0,0
24,51600,OWN,8.0,VENTURE,C,20000,12.87,0,0.39,N,4,51600.0,20000.0,50k-75k,18-25,15k-25k,12%-16%,0,1,0,0
26,65000,RENT,3.0,EDUCATION,A,7000,7.49,0,0.11,N,2,65000.0,7000.0,50k-75k,26-35,5k-10k,<8%,0,0,0,0
23,65000,RENT,7.0,EDUCATION,B,7000,10.75,0,0.11,N,4,65000.0,7000.0,50k-75k,18-25,5k-10k,8%-12%,0,0,0,0
25,51669,MORTGAGE,2.0,HOMEIMPROVEMENT,B,12000,10.37,0,0.23,N,4,51669.0,12000.0,50k-75k,18-25,10k-15k,8%-12%,0,0,0,0
25,51684,MORTGAGE,9.0,PERSONAL,D,4000,15.99,0,0.08,N,4,51684.0,4000.0,50k-75k,18-25,<5k,12%-16%,0,0,0,0
26,51700,OWN,2.0,HOMEIMPROVEMENT,A,13200,7.51,0,0.26,N,4,51700.0,13200.0,50k-75k,26-35,10k-15k,<8%,0,0,0,0
22,51800,MORTGAGE,4.0,EDUCATION,B,7200,11.71,0,0.14,N,3,51800.0,7200.0,50k-75k,18-25,5k-10k,8%-12%,0,0,0,0
21,51800,MORTGAGE,1.0,VENTURE,B,5000,9.99,0,0.1,N,3,51800.0,5000.0,50k-75k,18-25,<5k,8%-12%,0,0,0,0
24,65000,RENT,0.0,DEBTCONSOLIDATION,B,7000,11.83,0,0.11,N,2,65000.0,7000.0,50k-75k,18-25,5k-10k,8%-12%,0,0,0,0
23,51852,MORTGAGE,0.0,MEDICAL,A,10000,8.59,0,0.19,N,2,51852.0,10000.0,50k-75k,18-25,5k-10k,8%-12%,0,0,0,0
23,65000,RENT,0.0,VENTURE,B,7000,10.71,0,0.11,N,2,65000.0,7000.0,50k-75k,18-25,5k-10k,8%-12%,0,0,0,0
21,65000,RENT,0.0,VENTURE,A,7000,7.49,0,0.11,N,4,65000.0,7000.0,50k-75k,18-25,5k-10k,<8%,0,0,0,0
22,51900,MORTGAGE,5.0,VENTURE,B,14100,11.49,0,0.27,N,2,51900.0,14100.0,50k-75k,18-25,10k-15k,8%-12%,0,0,0,0
23,66000,RENT,2.0,EDUCATION,A,7000,7.66,0,0.11,N,3,66000.0,7000.0,50k-75k,18-25,5k-10k,<8%,0,0,0,0
24,51992,MORTGAGE,9.0,PERSONAL,C,15000,13.98,0,0.29,N,3,51992.0,15000.0,50k-75k,18-25,10k-15k,12%-16%,0,0,0,0
22,66000,RENT,0.0,EDUCATION,B,7000,9.99,0,0.11,N,4,66000.0,7000.0,50k-75k,18-25,5k-10k,8%-12%,0,0,0,0
24,51996,MORTGAGE,3.0,PERSONAL,A,7000,7.49,0,0.13,N,3,51996.0,7000.0,50k-75k,18-25,5k-10k,<8%,0,0,0,0
24,66000,RENT,2.0,VENTURE,B,7000,11.49,0,0.11,N,3,66000.0,7000.0,50k-75k,18-25,5k-10k,8%-12%,0,0,0,0
24,60000,RENT,8.0,EDUCATION,A,7000,7.51,1,0.12,N,4,60000.0,7000.0,50k-75k,18-25,5k-10k,<8%,1,0,0,0
21,51996,MORTGAGE,1.0,EDUCATION,A,18000,8.49,0,0.35,N,2,51996.0,18000.0,50k-75k,18-25,15k-25k,8%-12%,0,1,0,0
26,51996,MORTGAGE,8.0,DEBTCONSOLIDATION,A,18000,8.49,0,0.35,N,3,51996.0,18000.0,50k-75k,26-35,15k-25k,8%-12%,0,1,0,0
23,51996,MORTGAGE,3.0,PERSONAL,A,5000,6.92,0,0.1,N,3,51996.0,5000.0,50k-75k,18-25,<5k,<8%,0,0,0,0
24,51996,MORTGAGE,0.0,PERSONAL,B,12000,10.74,0,0.23,N,3,51996.0,12000.0,50k-75k,18-25,10k-15k,8%-12%,0,0,0,0
25,67000,RENT,3.0,EDUCATION,A,7000,8.94,0,0.1,N,4,67000.0,7000.0,50k-75k,18-25,5k-10k,8%-12%,0,0,0,0
25,45996,MORTGAGE,9.0,HOMEIMPROVEMENT,C,11000,12.68,1,0.24,N,2,45996.0,11000.0,30k-50k,18-25,10k-15k,12%-16%,1,0,0,0
26,67550,RENT,3.0,MEDICAL,A,7000,8.9,0,0.1,N,2,67550.0,7000.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
23,67752,RENT,3.0,EDUCATION,A,7000,6.62,0,0.1,N,4,67752.0,7000.0,50k-75k,18-25,5k-10k,<8%,0,0,0,0
22,51996,OWN,6.0,VENTURE,C,8400,12.98,0,0.16,Y,4,51996.0,8400.0,50k-75k,18-25,5k-10k,12%-16%,0,0,1,0
23,68700,RENT,2.0,VENTURE,C,7000,12.53,0,0.1,N,4,68700.0,7000.0,50k-75k,18-25,5k-10k,12%-16%,0,0,0,0
25,69500,RENT,7.0,MEDICAL,C,7000,10.78,0,0.1,Y,3,69500.0,7000.0,50k-75k,18-25,5k-10k,8%-12%,0,0,1,0
22,54400,RENT,2.0,MEDICAL,E,7000,16.82,1,0.11,Y,2,54400.0,7000.0,50k-75k,18-25,5k-10k,16%-20%,1,0,1,1
25,51996,MORTGAGE,6.0,VENTURE,C,7000,13.48,0,0.13,N,3,51996.0,7000.0,50k-75k,18-25,5k-10k,12%-16%,0,0,0,0
25,70000,RENT,2.0,MEDICAL,C,7000,13.79,0,0.1,Y,3,70000.0,7000.0,50k-75k,18-25,5k-10k,12%-16%,0,0,1,0
22,51996,MORTGAGE,6.0,PERSONAL,A,6000,7.88,0,0.12,N,4,51996.0,6000.0,50k-75k,18-25,5k-10k,<8%,0,0,0,0
25,70356,RENT,8.0,HOMEIMPROVEMENT,A,7000,7.29,0,0.1,N,4,70356.0,7000.0,50k-75k,18-25,5k-10k,<8%,0,0,0,0
22,51996,OWN,7.0,VENTURE,B,6000,10.75,0,0.12,N,2,51996.0,6000.0,50k-75k,18-25,5k-10k,8%-12%,0,0,0,0
22,51996,MORTGAGE,6.0,EDUCATION,A,9600,7.14,0,0.18,N,4,51996.0,9600.0,50k-75k,18-25,5k-10k,<8%,0,0,0,0
23,72000,RENT,0.0,MEDICAL,A,7000,7.9,0,0.1,N,2,72000.0,7000.0,50k-75k,18-25,5k-10k,<8%,0,0,0,0
23,72000,RENT,7.0,EDUCATION,C,7000,13.11,0,0.1,Y,4,72000.0,7000.0,50k-75k,18-25,5k-10k,12%-16%,0,0,1,0
26,72000,RENT,8.0,PERSONAL,A,7000,9.32,0,0.1,N,2,72000.0,7000.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
23,66348,RENT,0.0,VENTURE,E,7000,17.04,1,0.11,N,4,66348.0,7000.0,50k-75k,18-25,5k-10k,16%-20%,1,0,0,1
21,45996,MORTGAGE,2.0,EDUCATION,C,17000,13.16,1,0.37,Y,4,45996.0,17000.0,30k-50k,18-25,15k-25k,12%-16%,1,1,1,0
25,72700,RENT,4.0,HOMEIMPROVEMENT,D,7000,14.84,0,0.1,Y,2,72700.0,7000.0,50k-75k,18-25,5k-10k,12%-16%,0,0,1,0
26,51996,MORTGAGE,10.0,PERSONAL,B,1500,9.7,0,0.03,N,3,51996.0,1500.0,50k-75k,26-35,<5k,8%-12%,0,0,0,0
23,75000,RENT,2.0,PERSONAL,B,7000,6.0,0,0.09,N,3,75000.0,7000.0,50k-75k,18-25,5k-10k,<8%,0,0,0,0
26,75000,RENT,0.0,DEBTCONSOLIDATION,A,7000,8.9,0,0.09,N,4,75000.0,7000.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
25,75000,RENT,4.0,MEDICAL,A,7000,7.49,0,0.09,N,2,75000.0,7000.0,50k-75k,18-25,5k-10k,<8%,0,0,0,0
24,75000,RENT,2.0,HOMEIMPROVEMENT,B,7000,10.74,0,0.09,N,3,75000.0,7000.0,50k-75k,18-25,5k-10k,8%-12%,0,0,0,0
23,46000,MORTGAGE,5.0,PERSONAL,B,9500,12.69,1,0.21,N,4,46000.0,9500.0,30k-50k,18-25,5k-10k,12%-16%,1,0,0,0
22,75000,RENT,5.0,EDUCATION,B,7000,10.99,0,0.09,N,2,75000.0,7000.0,50k-75k,18-25,5k-10k,8%-12%,0,0,0,0
22,52000,MORTGAGE,6.0,VENTURE,A,12000,6.62,0,0.23,N,3,52000.0,12000.0,50k-75k,18-25,10k-15k,<8%,0,0,0,0
23,75800,RENT,0.0,PERSONAL,A,7000,6.54,0,0.09,N,2,75800.0,7000.0,75k-100k,18-25,5k-10k,<8%,0,0,0,0
22,76000,RENT,6.0,EDUCATION,B,7000,11.12,0,0.09,N,2,76000.0,7000.0,75k-100k,18-25,5k-10k,8%-12%,0,0,0,0
22,52000,MORTGAGE,5.0,EDUCATION,A,6000,7.9,0,0.12,N,4,52000.0,6000.0,50k-75k,18-25,5k-10k,<8%,0,0,0,0
24,78300,RENT,2.0,VENTURE,A,7000,6.03,0,0.09,N,3,78300.0,7000.0,75k-100k,18-25,5k-10k,<8%,0,0,0,0
24,52000,MORTGAGE,2.0,EDUCATION,B,18000,11.71,0,0.35,N,3,52000.0,18000.0,50k-75k,18-25,15k-25k,8%-12%,0,1,0,0
24,79000,RENT,3.0,PERSONAL,C,7000,12.54,0,0.09,N,3,79000.0,7000.0,75k-100k,18-25,5k-10k,12%-16%,0,0,0,0
22,80000,RENT,4.0,DEBTCONSOLIDATION,A,7000,6.62,0,0.09,N,3,80000.0,7000.0,75k-100k,18-25,5k-10k,<8%,0,0,0,0
23,74000,RENT,7.0,HOMEIMPROVEMENT,A,7000,6.03,1,0.09,N,3,74000.0,7000.0,50k-75k,18-25,5k-10k,<8%,1,0,0,0
22,80000,RENT,4.0,PERSONAL,A,7000,7.51,0,0.09,N,2,80000.0,7000.0,75k-100k,18-25,5k-10k,<8%,0,0,0,0
23,80000,RENT,1.0,VENTURE,A,7000,7.14,0,0.09,N,2,80000.0,7000.0,75k-100k,18-25,5k-10k,<8%,0,0,0,0
26,80400,RENT,6.0,VENTURE,B,7000,10.65,0,0.09,N,2,80400.0,7000.0,75k-100k,26-35,5k-10k,8%-12%,0,0,0,0
23,52000,MORTGAGE,5.0,EDUCATION,B,12800,10.65,0,0.25,N,2,52000.0,12800.0,50k-75k,18-25,10k-15k,8%-12%,0,0,0,0
23,52000,OWN,7.0,EDUCATION,A,6000,7.49,0,0.12,N,3,52000.0,6000.0,50k-75k,18-25,5k-10k,<8%,0,0,0,0
24,82000,RENT,8.0,EDUCATION,B,7000,10.0,0,0.09,N,4,82000.0,7000.0,75k-100k,18-25,5k-10k,8%-12%,0,0,0,0
25,52000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,14500,10.65,0,0.28,N,4,52000.0,14500.0,50k-75k,18-25,10k-15k,8%-12%,0,0,0,0
23,76000,RENT,0.0,PERSONAL,D,7000,14.96,1,0.09,N,4,76000.0,7000.0,75k-100k,18-25,5k-10k,12%-16%,1,0,0,0
23,52000,MORTGAGE,7.0,EDUCATION,A,22000,7.51,0,0.42,N,2,52000.0,22000.0,50k-75k,18-25,15k-25k,<8%,0,1,0,0
26,83000,RENT,6.0,MEDICAL,C,7000,13.49,0,0.08,Y,3,83000.0,7000.0,75k-100k,26-35,5k-10k,12%-16%,0,0,1,0
23,52000,MORTGAGE,7.0,EDUCATION,A,8400,8.9,0,0.16,N,2,52000.0,8400.0,50k-75k,18-25,5k-10k,8%-12%,0,0,0,0
21,52000,OWN,1.0,EDUCATION,B,13200,12.42,0,0.25,N,2,52000.0,13200.0,50k-75k,18-25,10k-15k,12%-16%,0,0,0,0
26,52000,MORTGAGE,2.0,EDUCATION,A,6000,8.9,0,0.12,N,4,52000.0,6000.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
26,52000,OWN,10.0,PERSONAL,A,10000,8.9,0,0.19,N,3,52000.0,10000.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
24,52000,MORTGAGE,9.0,VENTURE,B,11300,10.99,0,0.22,N,3,52000.0,11300.0,50k-75k,18-25,10k-15k,8%-12%,0,0,0,0
23,83236,RENT,6.0,EDUCATION,A,7000,6.92,0,0.08,N,2,83236.0,7000.0,75k-100k,18-25,5k-10k,<8%,0,0,0,0
21,52000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,5000,7.9,0,0.1,N,3,52000.0,5000.0,50k-75k,18-25,<5k,<8%,0,0,0,0
25,66300,RENT,3.0,MEDICAL,B,7000,9.25,1,0.09,N,3,66300.0,7000.0,50k-75k,18-25,5k-10k,8%-12%,1,0,0,0
21,52000,MORTGAGE,4.0,PERSONAL,D,2000,15.62,0,0.04,N,4,52000.0,2000.0,50k-75k,18-25,<5k,12%-16%,0,0,0,0
25,52000,MORTGAGE,8.0,EDUCATION,C,3900,13.48,0,0.07,N,4,52000.0,3900.0,50k-75k,18-25,<5k,12%-16%,0,0,0,0
21,52000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,13250,5.99,0,0.25,N,2,52000.0,13250.0,50k-75k,18-25,10k-15k,<8%,0,0,0,0
26,52000,MORTGAGE,6.0,PERSONAL,B,3300,10.99,0,0.06,N,2,52000.0,3300.0,50k-75k,26-35,<5k,8%-12%,0,0,0,0
26,85000,RENT,10.0,EDUCATION,B,7000,12.42,0,0.08,N,4,85000.0,7000.0,75k-100k,26-35,5k-10k,12%-16%,0,0,0,0
24,27311,RENT,1.0,MEDICAL,C,6250,12.87,0,0.23,Y,4,27311.0,6250.0,<30k,18-25,5k-10k,12%-16%,0,0,1,0
25,52000,MORTGAGE,3.0,PERSONAL,A,6000,8.49,0,0.12,N,3,52000.0,6000.0,50k-75k,18-25,5k-10k,8%-12%,0,0,0,0
22,28500,RENT,2.0,HOMEIMPROVEMENT,D,6250,14.84,1,0.22,N,4,28500.0,6250.0,<30k,18-25,5k-10k,12%-16%,1,0,0,0
24,29000,RENT,0.0,DEBTCONSOLIDATION,B,6250,10.99,0,0.22,N,2,29000.0,6250.0,<30k,18-25,5k-10k,8%-12%,0,0,0,0
22,29100,RENT,2.0,PERSONAL,D,6250,16.07,1,0.21,Y,3,29100.0,6250.0,<30k,18-25,5k-10k,16%-20%,1,0,1,1
25,29120,RENT,1.0,VENTURE,C,6250,15.96,0,0.21,Y,3,29120.0,6250.0,<30k,18-25,5k-10k,12%-16%,0,0,1,0
26,46000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,7000,9.99,1,0.15,N,3,46000.0,7000.0,30k-50k,26-35,5k-10k,8%-12%,1,0,0,0
24,46000,MORTGAGE,4.0,MEDICAL,D,10000,15.99,1,0.22,N,3,46000.0,10000.0,30k-50k,18-25,5k-10k,12%-16%,1,0,0,0
25,46000,MORTGAGE,5.0,MEDICAL,B,6000,10.99,1,0.13,N,3,46000.0,6000.0,30k-50k,18-25,5k-10k,8%-12%,1,0,0,0
23,38400,RENT,3.0,DEBTCONSOLIDATION,A,6250,8.9,0,0.16,N,4,38400.0,6250.0,30k-50k,18-25,5k-10k,8%-12%,0,0,0,0
26,52000,OWN,10.0,VENTURE,A,8000,8.49,0,0.15,N,3,52000.0,8000.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
23,54000,RENT,3.0,DEBTCONSOLIDATION,A,6250,6.99,0,0.12,N,3,54000.0,6250.0,50k-75k,18-25,5k-10k,<8%,0,0,0,0
24,12624,RENT,4.0,VENTURE,C,6300,13.85,1,0.5,N,3,12624.0,6300.0,<30k,18-25,5k-10k,12%-16%,1,1,0,0
21,30000,RENT,2.0,DEBTCONSOLIDATION,B,6300,11.71,0,0.21,N,3,30000.0,6300.0,<30k,18-25,5k-10k,8%-12%,0,0,0,0
24,90000,RENT,0.0,MEDICAL,C,7000,13.99,0,0.08,N,4,90000.0,7000.0,75k-100k,18-25,5k-10k,12%-16%,0,0,0,0
22,90000,RENT,2.0,PERSONAL,B,7000,8.88,0,0.08,N,3,90000.0,7000.0,75k-100k,18-25,5k-10k,8%-12%,0,0,0,0
24,46000,MORTGAGE,8.0,PERSONAL,C,29100,12.99,1,0.63,Y,2,46000.0,29100.0,30k-50k,18-25,25k+,12%-16%,1,1,1,0
22,52000,MORTGAGE,0.0,EDUCATION,C,20000,13.99,0,0.38,Y,3,52000.0,20000.0,50k-75k,18-25,15k-25k,12%-16%,0,1,1,0
22,52000,MORTGAGE,6.0,VENTURE,C,2650,12.99,0,0.05,Y,3,52000.0,2650.0,50k-75k,18-25,<5k,12%-16%,0,0,1,0
25,90000,RENT,3.0,PERSONAL,C,7000,13.16,0,0.08,N,2,90000.0,7000.0,75k-100k,18-25,5k-10k,12%-16%,0,0,0,0
25,95000,RENT,1.0,DEBTCONSOLIDATION,A,7000,6.99,0,0.07,N,2,95000.0,7000.0,75k-100k,18-25,5k-10k,<8%,0,0,0,0
22,70550,RENT,0.0,MEDICAL,E,7000,15.88,1,0.08,N,3,70550.0,7000.0,50k-75k,18-25,5k-10k,12%-16%,1,0,0,0
24,96000,RENT,6.0,DEBTCONSOLIDATION,B,7000,9.91,0,0.07,N,2,96000.0,7000.0,75k-100k,18-25,5k-10k,8%-12%,0,0,0,0
26,97000,RENT,2.0,DEBTCONSOLIDATION,A,7000,7.91,0,0.07,N,4,97000.0,7000.0,75k-100k,26-35,5k-10k,<8%,0,0,0,0
26,99100,RENT,2.0,PERSONAL,A,7000,7.49,0,0.07,N,3,99100.0,7000.0,75k-100k,26-35,5k-10k,<8%,0,0,0,0
26,100840,RENT,10.0,DEBTCONSOLIDATION,B,7000,9.99,0,0.07,N,3,100840.0,7000.0,100k+,26-35,5k-10k,8%-12%,0,0,0,0
24,52000,MORTGAGE,6.0,VENTURE,A,9000,5.79,0,0.17,N,2,52000.0,9000.0,50k-75k,18-25,5k-10k,<8%,0,0,0,0
22,105000,RENT,6.0,MEDICAL,A,7000,7.74,0,0.07,N,3,105000.0,7000.0,100k+,18-25,5k-10k,<8%,0,0,0,0
24,110000,RENT,1.0,MEDICAL,A,7000,7.51,0,0.06,N,2,110000.0,7000.0,100k+,18-25,5k-10k,<8%,0,0,0,0
24,52000,MORTGAGE,8.0,EDUCATION,A,3000,7.66,0,0.06,N,4,52000.0,3000.0,50k-75k,18-25,<5k,<8%,0,0,0,0
24,52000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,15000,10.0,0,0.29,N,2,52000.0,15000.0,50k-75k,18-25,10k-15k,8%-12%,0,0,0,0
23,111000,RENT,7.0,EDUCATION,A,7000,8.0,0,0.06,N,3,111000.0,7000.0,100k+,18-25,5k-10k,<8%,0,0,0,0
24,52000,MORTGAGE,8.0,MEDICAL,A,14500,7.29,0,0.28,N,4,52000.0,14500.0,50k-75k,18-25,10k-15k,<8%,0,0,0,0
22,115200,RENT,0.0,DEBTCONSOLIDATION,A,7000,7.66,0,0.06,N,2,115200.0,7000.0,100k+,18-25,5k-10k,<8%,0,0,0,0
25,52000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,8500,10.74,0,0.16,N,3,52000.0,8500.0,50k-75k,18-25,5k-10k,8%-12%,0,0,0,0
22,52000,MORTGAGE,6.0,EDUCATION,C,9750,13.06,0,0.19,N,3,52000.0,9750.0,50k-75k,18-25,5k-10k,12%-16%,0,0,0,0
26,52000,OWN,10.0,EDUCATION,D,5000,15.65,0,0.1,Y,4,52000.0,5000.0,50k-75k,26-35,<5k,12%-16%,0,0,1,0
24,118000,RENT,5.0,HOMEIMPROVEMENT,A,7000,8.49,0,0.06,N,2,118000.0,7000.0,100k+,18-25,5k-10k,8%-12%,0,0,0,0
26,52000,MORTGAGE,7.0,VENTURE,B,6500,10.74,0,0.13,N,2,52000.0,6500.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
23,120000,RENT,1.0,PERSONAL,B,7000,10.75,0,0.06,N,2,120000.0,7000.0,100k+,18-25,5k-10k,8%-12%,0,0,0,0
25,52000,MORTGAGE,7.0,MEDICAL,A,6000,7.66,0,0.12,N,2,52000.0,6000.0,50k-75k,18-25,5k-10k,<8%,0,0,0,0
25,52000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,24500,6.17,0,0.47,N,3,52000.0,24500.0,50k-75k,18-25,15k-25k,<8%,0,1,0,0
26,150000,RENT,3.0,MEDICAL,B,7000,9.63,0,0.05,N,4,150000.0,7000.0,100k+,26-35,5k-10k,8%-12%,0,0,0,0
22,28000,RENT,0.0,EDUCATION,C,6975,12.29,0,0.25,N,4,28000.0,6975.0,<30k,18-25,5k-10k,12%-16%,0,0,0,0
26,52000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,10750,9.62,0,0.21,N,2,52000.0,10750.0,50k-75k,26-35,10k-15k,8%-12%,0,0,0,0
24,25000,RENT,0.0,MEDICAL,D,6950,14.42,1,0.28,Y,3,25000.0,6950.0,<30k,18-25,5k-10k,12%-16%,1,0,1,0
23,30000,RENT,0.0,EDUCATION,C,6300,14.35,0,0.21,N,4,30000.0,6300.0,<30k,18-25,5k-10k,12%-16%,0,0,0,0
24,52000,OWN,4.0,DEBTCONSOLIDATION,D,7000,14.09,0,0.13,Y,4,52000.0,7000.0,50k-75k,18-25,5k-10k,12%-16%,0,0,1,0
22,30000,RENT,0.0,VENTURE,C,6300,13.22,0,0.21,Y,3,30000.0,6300.0,<30k,18-25,5k-10k,12%-16%,0,0,1,0
26,37000,RENT,10.0,PERSONAL,B,6300,10.99,0,0.17,N,3,37000.0,6300.0,30k-50k,26-35,5k-10k,8%-12%,0,0,0,0
21,42504,RENT,0.0,EDUCATION,A,6300,6.99,0,0.15,N,3,42504.0,6300.0,30k-50k,18-25,5k-10k,<8%,0,0,0,0
24,46000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,12000,14.83,1,0.26,Y,3,46000.0,12000.0,30k-50k,18-25,10k-15k,12%-16%,1,0,1,0
22,50724,RENT,7.0,EDUCATION,C,6300,15.96,0,0.12,Y,4,50724.0,6300.0,50k-75k,18-25,5k-10k,12%-16%,0,0,1,0
24,52000,MORTGAGE,0.0,EDUCATION,C,1200,13.98,0,0.02,Y,2,52000.0,1200.0,50k-75k,18-25,<5k,12%-16%,0,0,1,0
24,46000,MORTGAGE,9.0,EDUCATION,A,12000,7.88,1,0.26,N,4,46000.0,12000.0,30k-50k,18-25,10k-15k,<8%,1,0,0,0
25,52000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,12000,7.88,0,0.23,N,3,52000.0,12000.0,50k-75k,18-25,10k-15k,<8%,0,0,0,0
22,52000,MORTGAGE,5.0,VENTURE,C,3000,14.35,0,0.06,N,2,52000.0,3000.0,50k-75k,18-25,<5k,12%-16%,0,0,0,0
25,54503,RENT,9.0,EDUCATION,A,6300,7.51,0,0.12,N,2,54503.0,6300.0,50k-75k,18-25,5k-10k,<8%,0,0,0,0
24,58650,RENT,6.0,MEDICAL,D,6300,14.91,1,0.09,Y,2,58650.0,6300.0,50k-75k,18-25,5k-10k,12%-16%,1,0,1,0
25,84000,RENT,5.0,VENTURE,A,6300,7.88,0,0.07,N,3,84000.0,6300.0,75k-100k,18-25,5k-10k,<8%,0,0,0,0
25,25000,RENT,3.0,MEDICAL,A,6325,8.9,0,0.25,N,4,25000.0,6325.0,<30k,18-25,5k-10k,8%-12%,0,0,0,0
26,55000,RENT,5.0,PERSONAL,B,6325,10.65,0,0.12,N,4,55000.0,6325.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
22,60200,RENT,2.0,DEBTCONSOLIDATION,A,6325,7.51,0,0.11,N,3,60200.0,6325.0,50k-75k,18-25,5k-10k,<8%,0,0,0,0
23,74415,RENT,1.0,PERSONAL,D,6350,12.92,1,0.09,Y,3,74415.0,6350.0,50k-75k,18-25,5k-10k,12%-16%,1,0,1,0
26,32000,RENT,7.0,DEBTCONSOLIDATION,B,6375,10.74,0,0.2,N,2,32000.0,6375.0,30k-50k,26-35,5k-10k,8%-12%,0,0,0,0
25,44000,RENT,4.0,EDUCATION,A,6375,7.49,0,0.14,N,2,44000.0,6375.0,30k-50k,18-25,5k-10k,<8%,0,0,0,0
23,52000,OWN,2.0,EDUCATION,B,6000,10.75,0,0.12,N,4,52000.0,6000.0,50k-75k,18-25,5k-10k,8%-12%,0,0,0,0
24,52000,MORTGAGE,2.0,MEDICAL,A,4800,7.49,0,0.09,N,2,52000.0,4800.0,50k-75k,18-25,<5k,<8%,0,0,0,0
25,18000,RENT,2.0,MEDICAL,A,6500,7.49,1,0.36,N,3,18000.0,6500.0,<30k,18-25,5k-10k,<8%,1,1,0,0
22,20000,RENT,1.0,DEBTCONSOLIDATION,B,6500,10.99,1,0.33,N,2,20000.0,6500.0,<30k,18-25,5k-10k,8%-12%,1,1,0,0
24,52000,MORTGAGE,8.0,EDUCATION,C,12000,13.85,0,0.23,Y,4,52000.0,12000.0,50k-75k,18-25,10k-15k,12%-16%,0,0,1,0
21,21000,RENT,6.0,EDUCATION,B,6500,11.89,1,0.31,N,4,21000.0,6500.0,<30k,18-25,5k-10k,8%-12%,1,1,0,0
22,52000,MORTGAGE,2.0,MEDICAL,B,18000,9.88,0,0.35,N,4,52000.0,18000.0,50k-75k,18-25,15k-25k,8%-12%,0,1,0,0
24,21600,RENT,4.0,VENTURE,C,6500,14.79,1,0.3,Y,4,21600.0,6500.0,<30k,18-25,5k-10k,12%-16%,1,1,1,0
24,52000,MORTGAGE,7.0,MEDICAL,C,5000,14.22,0,0.1,N,2,52000.0,5000.0,50k-75k,18-25,<5k,12%-16%,0,0,0,0
26,52000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,10000,9.88,0,0.19,N,4,52000.0,10000.0,50k-75k,26-35,5k-10k,8%-12%,0,0,0,0
26,52000,MORTGAGE,6.0,PERSONAL,A,6500,6.76,0,0.13,N,4,52000.0,6500.0,50k-75k,26-35,5k-10k,<8%,0,0,0,0
24,52000,OWN,8.0,EDUCATION,B,4000,10.62,0,0.08,N,4,52000.0,4000.0,50k-75k,18-25,<5k,8%-12%,0,0,0,0
