person_age,person_income,person_home_ownership,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,credit_risk_score,credit_risk_level,predicted_default_probability,model_risk_band,review_priority
23,36000,RENT,DEBTCONSOLIDATION,D,6500,17.49,0.18,Y,19,Very High,0.962551214981316,75%+,Critical Review
28,128000,MORTGAGE,DEBTCONSOLIDATION,G,14400,22.11,0.11,Y,17,Very High,0.9625421654278624,75%+,Critical Review
22,43000,RENT,DEBTCONSOLIDATION,C,24000,13.85,0.56,Y,16,Very High,0.9624990662424576,75%+,Critical Review
22,42500,RENT,MEDICAL,D,11850,14.11,0.28,Y,17,Very High,0.9624795308776568,75%+,Critical Review
23,30000,RENT,DEBTCONSOLIDATION,C,13000,13.57,0.43,Y,18,Very High,0.9624518293459864,75%+,Critical Review
24,32000,RENT,HOMEIMPROVEMENT,E,4000,17.93,0.13,N,15,Very High,0.9624333263603672,75%+,Critical Review
26,46000,RENT,MEDICAL,D,11000,16.29,0.24,Y,19,Very High,0.9624157671309408,75%+,Critical Review
25,34000,RENT,PERSONAL,D,9600,14.54,0.28,N,13,High,0.9623846581739386,75%+,Critical Review
27,32220,RENT,MEDICAL,B,17725,11.49,0.55,N,9,Medium,0.9623789433018732,75%+,Critical Review
28,9081,RENT,HOMEIMPROVEMENT,B,3000,10.25,0.33,N,11,High,0.9623768978289504,75%+,Critical Review
23,13000,RENT,PERSONAL,E,2400,16.82,0.18,N,16,Very High,0.962362402772174,75%+,Critical Review
58,27000,RENT,HOMEIMPROVEMENT,D,3500,16.0,0.13,Y,18,Very High,0.9623076200324994,75%+,Critical Review
21,26400,RENT,PERSONAL,D,7000,14.84,0.27,Y,17,Very High,0.9623002596408748,75%+,Critical Review
22,35325,RENT,HOMEIMPROVEMENT,D,6500,15.95,0.18,N,13,High,0.9622625377120104,75%+,Critical Review
29,25368,RENT,HOMEIMPROVEMENT,C,10000,11.34,0.39,N,13,High,0.96221570641371,75%+,Critical Review
25,30000,RENT,DEBTCONSOLIDATION,E,5200,17.19,0.17,N,15,Very High,0.962154000468074,75%+,Critical Review
28,32400,RENT,PERSONAL,D,9000,15.62,0.28,Y,17,Very High,0.9621529337580892,75%+,Critical Review
29,40000,MORTGAGE,HOMEIMPROVEMENT,B,25000,11.86,0.63,N,8,Medium,0.9621389271592908,75%+,Critical Review
25,59160,RENT,HOMEIMPROVEMENT,E,16600,14.18,0.28,N,15,Very High,0.9621111876370648,75%+,Critical Review
22,59000,RENT,MEDICAL,E,16000,16.32,0.27,N,16,Very High,0.962079740025852,75%+,Critical Review
27,33000,RENT,MEDICAL,D,7500,15.65,0.23,Y,17,Very High,0.9620135997376774,75%+,Critical Review
24,37200,RENT,MEDICAL,D,10000,12.92,0.27,Y,17,Very High,0.9619942726250444,75%+,Critical Review
26,14400,RENT,DEBTCONSOLIDATION,D,2000,17.49,0.14,Y,19,Very High,0.9619894316260164,75%+,Critical Review
24,34000,RENT,EDUCATION,E,7000,17.04,0.21,N,18,Very High,0.9619331425820504,75%+,Critical Review
22,21600,RENT,HOMEIMPROVEMENT,D,2400,16.29,0.11,N,15,Very High,0.9617864573342464,75%+,Critical Review
23,29520,RENT,EDUCATION,D,8500,15.37,0.29,Y,17,Very High,0.9616768656990776,75%+,Critical Review
43,46000,RENT,MEDICAL,D,13000,15.7,0.28,N,12,High,0.9616375909728518,75%+,Critical Review
28,41500,RENT,MEDICAL,D,11000,15.33,0.27,Y,17,Very High,0.9616339926956792,75%+,Critical Review
27,30000,RENT,DEBTCONSOLIDATION,E,5000,17.99,0.17,Y,18,Very High,0.9615981884274328,75%+,Critical Review
23,22000,RENT,EDUCATION,C,9600,13.16,0.44,N,14,High,0.9615899544889702,75%+,Critical Review
32,21120,RENT,MEDICAL,A,10000,7.49,0.47,N,10,High,0.9615466519022136,75%+,Critical Review
27,34000,RENT,PERSONAL,D,10000,15.37,0.29,Y,18,Very High,0.9614903389438684,75%+,Critical Review
24,54000,RENT,VENTURE,D,20000,16.49,0.37,N,18,Very High,0.961465191212444,75%+,Critical Review
22,34404,RENT,DEBTCONSOLIDATION,D,7500,15.05,0.22,Y,18,Very High,0.9614644654094562,75%+,Critical Review
26,30000,MORTGAGE,HOMEIMPROVEMENT,B,15000,10.62,0.5,N,10,High,0.9614411398371732,75%+,Critical Review
21,29000,RENT,MEDICAL,D,7000,12.61,0.24,Y,17,Very High,0.9613822863886856,75%+,Critical Review
36,72800,RENT,HOMEIMPROVEMENT,D,24000,14.09,0.33,N,14,High,0.96135984308591,75%+,Critical Review
29,60000,RENT,HOMEIMPROVEMENT,D,17000,14.96,0.28,N,11,High,0.9613354125169884,75%+,Critical Review
28,29000,RENT,HOMEIMPROVEMENT,B,14000,11.99,0.48,N,9,Medium,0.961329950541938,75%+,Critical Review
22,22292,RENT,DEBTCONSOLIDATION,D,3500,16.49,0.16,N,13,High,0.9612789141903924,75%+,Critical Review
30,31000,MORTGAGE,VENTURE,D,12000,14.42,0.39,N,12,High,0.9612764359357732,75%+,Critical Review
25,69000,RENT,PERSONAL,D,25000,17.49,0.36,N,17,Very High,0.9612642415469448,75%+,Critical Review
22,33000,RENT,DEBTCONSOLIDATION,E,5500,16.82,0.17,Y,20,Very High,0.961234364938978,75%+,Critical Review
22,57175,RENT,EDUCATION,F,16000,17.15,0.28,Y,21,Very High,0.961179904354255,75%+,Critical Review
30,28000,RENT,DEBTCONSOLIDATION,C,12000,14.22,0.43,N,11,High,0.9611720572922748,75%+,Critical Review
21,16200,RENT,MEDICAL,D,2200,16.49,0.14,N,15,Very High,0.961016179936716,75%+,Critical Review
30,30000,RENT,MEDICAL,C,12800,14.79,0.43,Y,15,Very High,0.9609736576387312,75%+,Critical Review
22,24000,RENT,HOMEIMPROVEMENT,A,9250,8.94,0.39,N,12,High,0.9609469945711016,75%+,Critical Review
30,48996,RENT,HOMEIMPROVEMENT,E,10000,15.45,0.2,N,14,High,0.9608973299685436,75%+,Critical Review
22,24000,RENT,EDUCATION,D,5000,16.49,0.21,N,15,Very High,0.9608671579654126,75%+,Critical Review
42,64464,MORTGAGE,MEDICAL,E,30000,19.03,0.4,N,14,High,0.9608495080259704,75%+,Critical Review
36,44000,RENT,DEBTCONSOLIDATION,D,8000,17.49,0.18,N,13,High,0.9608430107264472,75%+,Critical Review
25,13380,RENT,PERSONAL,D,2800,14.61,0.21,Y,19,Very High,0.960841472397373,75%+,Critical Review
37,20800,RENT,VENTURE,F,4000,19.41,0.19,N,15,Very High,0.960804470579196,75%+,Critical Review
25,30000,RENT,HOMEIMPROVEMENT,E,4800,15.95,0.16,Y,19,Very High,0.960769860887154,75%+,Critical Review
28,25000,MORTGAGE,HOMEIMPROVEMENT,C,10625,14.27,0.42,Y,14,High,0.9607220115621316,75%+,Critical Review
25,45600,RENT,MEDICAL,D,12250,14.84,0.27,N,13,High,0.9606683201470512,75%+,Critical Review
32,31000,RENT,EDUCATION,D,7400,16.77,0.24,N,15,Very High,0.9606209768094822,75%+,Critical Review
24,35004,RENT,MEDICAL,D,7200,15.31,0.21,N,13,High,0.960615257865738,75%+,Critical Review
28,28896,RENT,PERSONAL,C,15000,13.48,0.52,Y,15,Very High,0.9605981592583916,75%+,Critical Review
34,33666,RENT,PERSONAL,D,8000,17.49,0.24,Y,18,Very High,0.9605281400819218,75%+,Critical Review
25,26000,RENT,MEDICAL,B,12000,11.99,0.46,N,10,High,0.9605264867976576,75%+,Critical Review
25,24000,RENT,VENTURE,B,13250,10.37,0.55,N,12,High,0.9605238352886928,75%+,Critical Review
30,35000,MORTGAGE,DEBTCONSOLIDATION,B,22750,10.62,0.65,N,8,Medium,0.9605055913637388,75%+,Critical Review
26,65219,RENT,DEBTCONSOLIDATION,D,21000,14.09,0.32,N,14,High,0.9605047396481148,75%+,Critical Review
22,42000,RENT,DEBTCONSOLIDATION,E,7500,17.04,0.18,N,15,Very High,0.9604928155091216,75%+,Critical Review
22,32000,RENT,PERSONAL,D,7875,14.91,0.25,N,15,Very High,0.9604706368296329,75%+,Critical Review
29,42000,RENT,VENTURE,G,1600,19.16,0.04,Y,20,Very High,0.9603817947786564,75%+,Critical Review
22,54000,RENT,DEBTCONSOLIDATION,D,14400,15.31,0.27,N,14,High,0.9603628276514,75%+,Critical Review
21,14400,RENT,MEDICAL,B,5500,11.48,0.38,N,11,High,0.9603421014365454,75%+,Critical Review
34,58800,MORTGAGE,HOMEIMPROVEMENT,E,17000,17.74,0.29,N,13,High,0.960297014559216,75%+,Critical Review
30,48996,RENT,HOMEIMPROVEMENT,E,10000,15.45,0.2,N,15,Very High,0.960192275354936,75%+,Critical Review
27,16800,RENT,DEBTCONSOLIDATION,B,6500,11.99,0.39,N,10,High,0.9601664692151768,75%+,Critical Review
23,92111,RENT,MEDICAL,F,35000,20.25,0.32,N,18,Very High,0.9601482255987848,75%+,Critical Review
26,34000,RENT,DEBTCONSOLIDATION,D,6925,15.99,0.2,N,12,High,0.9601389237249464,75%+,Critical Review
23,42000,RENT,HOMEIMPROVEMENT,D,8000,15.58,0.19,N,13,High,0.9601353855085314,75%+,Critical Review
23,22884,MORTGAGE,EDUCATION,E,6000,16.0,0.26,N,15,Very High,0.9601193161197888,75%+,Critical Review
29,16800,RENT,HOMEIMPROVEMENT,D,2750,14.84,0.16,Y,14,High,0.960093174950862,75%+,Critical Review
24,63750,MORTGAGE,MEDICAL,D,35000,15.31,0.47,N,12,High,0.9600867704773252,75%+,Critical Review
25,29004,RENT,HOMEIMPROVEMENT,D,3200,17.49,0.11,Y,20,Very High,0.9600833960831462,75%+,Critical Review
23,36707,RENT,PERSONAL,D,9250,16.32,0.25,Y,19,Very High,0.9600362958943064,75%+,Critical Review
29,28000,RENT,MEDICAL,D,5000,16.07,0.18,N,13,High,0.9599898895614142,75%+,Critical Review
21,37232,RENT,MEDICAL,B,17500,12.53,0.47,N,13,High,0.9599551070974798,75%+,Critical Review
30,32004,RENT,PERSONAL,D,8700,15.58,0.27,N,12,High,0.959940503149048,75%+,Critical Review
38,96000,RENT,HOMEIMPROVEMENT,F,10000,19.04,0.1,N,14,High,0.9599315546268096,75%+,Critical Review
24,13000,RENT,DEBTCONSOLIDATION,A,5000,8.0,0.38,N,12,High,0.9598960407312306,75%+,Critical Review
26,25000,MORTGAGE,MEDICAL,D,6250,15.31,0.25,N,12,High,0.959737356773662,75%+,Critical Review
22,39000,RENT,PERSONAL,D,9600,16.77,0.25,Y,19,Very High,0.9597351239707228,75%+,Critical Review
25,21000,RENT,EDUCATION,E,4500,16.45,0.21,Y,20,Very High,0.9597161703210068,75%+,Critical Review
21,30000,RENT,VENTURE,E,8000,16.45,0.27,Y,21,Very High,0.959696509278342,75%+,Critical Review
36,24000,RENT,DEBTCONSOLIDATION,B,10000,11.86,0.42,N,9,Medium,0.9596820270336728,75%+,Critical Review
36,44000,RENT,HOMEIMPROVEMENT,E,6000,16.82,0.14,N,14,High,0.9596083944738932,75%+,Critical Review
25,38000,RENT,MEDICAL,B,20000,11.11,0.53,N,10,High,0.95960695573539,75%+,Critical Review
23,32124,RENT,MEDICAL,D,6000,16.77,0.19,Y,18,Very High,0.9595537870026278,75%+,Critical Review
22,22000,OWN,DEBTCONSOLIDATION,D,8500,15.05,0.39,N,13,High,0.9594821963702084,75%+,Critical Review
22,23000,RENT,MEDICAL,B,10000,9.88,0.43,N,11,High,0.9594571572296596,75%+,Critical Review
26,54000,RENT,MEDICAL,D,16800,12.67,0.31,Y,19,Very High,0.9594380097368772,75%+,Critical Review
40,32878,RENT,HOMEIMPROVEMENT,C,13775,12.98,0.42,N,11,High,0.959436451973831,75%+,Critical Review
22,23000,MORTGAGE,EDUCATION,D,7000,14.96,0.3,Y,17,Very High,0.9594359394420476,75%+,Critical Review
25,55044,RENT,VENTURE,E,18250,17.56,0.33,N,19,Very High,0.9593589411589348,75%+,Critical Review
21,18000,RENT,HOMEIMPROVEMENT,C,5800,14.72,0.32,Y,18,Very High,0.9592954682145242,75%+,Critical Review
24,24000,RENT,VENTURE,D,7000,15.62,0.29,N,14,High,0.9592950080370743,75%+,Critical Review
32,34310,RENT,VENTURE,D,12000,14.96,0.35,Y,18,Very High,0.959281616380714,75%+,Critical Review
34,54000,RENT,HOMEIMPROVEMENT,D,15000,14.11,0.28,Y,17,Very High,0.9592812982532104,75%+,Critical Review
22,14400,RENT,PERSONAL,E,2500,16.82,0.17,N,16,Very High,0.9592771584996892,75%+,Critical Review
30,65000,MORTGAGE,HOMEIMPROVEMENT,D,20000,16.77,0.31,Y,19,Very High,0.959216803431931,75%+,Critical Review
25,68400,RENT,PERSONAL,E,24250,17.56,0.35,N,17,Very High,0.9592154331763748,75%+,Critical Review
23,15000,RENT,DEBTCONSOLIDATION,B,5175,12.18,0.34,N,13,High,0.9592044030500128,75%+,Critical Review
22,36000,RENT,DEBTCONSOLIDATION,B,18200,11.71,0.51,N,10,High,0.959177904686408,75%+,Critical Review
26,30000,RENT,PERSONAL,E,7500,14.75,0.25,N,15,Very High,0.9591673818715752,75%+,Critical Review
24,25000,RENT,HOMEIMPROVEMENT,B,8500,12.21,0.34,N,14,High,0.95914841031014,75%+,Critical Review
31,30000,RENT,HOMEIMPROVEMENT,D,5500,15.21,0.18,Y,17,Very High,0.95902963583082,75%+,Critical Review
24,32000,RENT,HOMEIMPROVEMENT,B,12800,12.42,0.4,N,12,High,0.9590040917128964,75%+,Critical Review
22,15090,RENT,EDUCATION,A,7000,8.94,0.46,N,11,High,0.9590033810708536,75%+,Critical Review
26,58000,MORTGAGE,MEDICAL,D,25000,13.55,0.43,Y,18,Very High,0.9589671649425736,75%+,Critical Review
24,31000,RENT,PERSONAL,C,15075,15.27,0.49,Y,17,Very High,0.9589271655301056,75%+,Critical Review
42,40000,RENT,PERSONAL,D,10000,16.0,0.25,N,15,Very High,0.9589218093135128,75%+,Critical Review
25,54400,RENT,MEDICAL,E,18000,16.0,0.28,Y,20,Very High,0.9589121345707148,75%+,Critical Review
25,39000,RENT,HOMEIMPROVEMENT,E,4000,17.74,0.1,N,17,Very High,0.9588614104743034,75%+,Critical Review
32,25000,RENT,HOMEIMPROVEMENT,C,9800,12.23,0.39,Y,16,Very High,0.9588465746534648,75%+,Critical Review
29,8500,RENT,VENTURE,A,4500,8.63,0.53,N,8,Medium,0.958750356369778,75%+,Critical Review
34,30144,MORTGAGE,EDUCATION,C,18000,12.84,0.6,Y,14,High,0.9587304696590336,75%+,Critical Review
23,76000,RENT,DEBTCONSOLIDATION,D,25000,16.02,0.33,N,16,Very High,0.9587278455560092,75%+,Critical Review
21,12000,RENT,HOMEIMPROVEMENT,B,4000,10.99,0.33,N,11,High,0.9585882304338686,75%+,Critical Review
33,54000,MORTGAGE,EDUCATION,F,16000,18.67,0.3,Y,20,Very High,0.9585740743480456,75%+,Critical Review
32,44400,RENT,VENTURE,D,15000,16.49,0.34,Y,20,Very High,0.9584951079563944,75%+,Critical Review
29,32000,RENT,HOMEIMPROVEMENT,D,5000,15.31,0.16,N,12,High,0.9584431524591236,75%+,Critical Review
22,44400,RENT,PERSONAL,E,10800,18.79,0.24,N,16,Very High,0.9584415439183152,75%+,Critical Review
23,10000,RENT,DEBTCONSOLIDATION,D,1750,15.05,0.17,Y,17,Very High,0.9584240707115836,75%+,Critical Review
22,29000,RENT,HOMEIMPROVEMENT,D,4200,15.31,0.14,N,14,High,0.958375902786461,75%+,Critical Review
45,33600,RENT,VENTURE,D,11300,12.17,0.34,N,13,High,0.9583323572758694,75%+,Critical Review
31,47000,MORTGAGE,VENTURE,D,23000,14.84,0.49,N,11,High,0.9583143162323416,75%+,Critical Review
36,31000,RENT,PERSONAL,D,8000,14.11,0.26,N,12,High,0.9583133754612584,75%+,Critical Review
29,16800,RENT,HOMEIMPROVEMENT,D,2750,14.84,0.16,Y,15,Very High,0.9581973240910748,75%+,Critical Review
47,55250,RENT,MEDICAL,D,25000,15.31,0.38,Y,17,Very High,0.9581727721003752,75%+,Critical Review
22,33600,RENT,PERSONAL,D,9000,15.31,0.27,N,12,High,0.9581620826163588,75%+,Critical Review
21,52000,RENT,PERSONAL,D,16000,15.7,0.31,N,14,High,0.958149913020608,75%+,Critical Review
22,60350,RENT,MEDICAL,D,25000,15.95,0.35,N,16,Very High,0.9581147531459056,75%+,Critical Review
35,47400,RENT,PERSONAL,D,14000,14.42,0.3,N,15,Very High,0.9581071510245106,75%+,Critical Review
36,45000,RENT,MEDICAL,D,10000,15.99,0.22,N,11,High,0.9580951013135304,75%+,Critical Review
25,69000,RENT,HOMEIMPROVEMENT,E,15000,16.7,0.22,Y,21,Very High,0.9580916791534604,75%+,Critical Review
25,51500,OTHER,MEDICAL,D,13000,16.07,0.25,N,17,Very High,0.9579151880280772,75%+,Critical Review
28,33900,RENT,EDUCATION,D,10000,15.58,0.29,N,12,High,0.9579106165448192,75%+,Critical Review
26,42000,MORTGAGE,EDUCATION,D,15075,12.92,0.36,N,13,High,0.9578930819777728,75%+,Critical Review
24,30000,RENT,HOMEIMPROVEMENT,D,5000,15.7,0.17,Y,17,Very High,0.9578877263662706,75%+,Critical Review
27,32200,RENT,EDUCATION,E,6300,16.45,0.2,N,17,Very High,0.9578379087839234,75%+,Critical Review
22,30000,RENT,VENTURE,E,8000,16.82,0.27,N,16,Very High,0.9577504379476652,75%+,Critical Review
33,33000,RENT,PERSONAL,B,16750,12.53,0.51,N,12,High,0.957682550859541,75%+,Critical Review
22,18000,RENT,HOMEIMPROVEMENT,E,1500,18.64,0.08,N,16,Very High,0.9576675358327869,75%+,Critical Review
28,60996,MORTGAGE,PERSONAL,E,24250,16.4,0.4,N,14,High,0.9576429858122288,75%+,Critical Review
21,24996,RENT,EDUCATION,E,5000,16.45,0.2,N,16,Very High,0.9576196010912092,75%+,Critical Review
22,24996,RENT,MEDICAL,D,5000,15.31,0.2,Y,17,Very High,0.9575682392573062,75%+,Critical Review
25,66300,RENT,MEDICAL,E,25000,17.93,0.32,Y,22,Very High,0.957501380933811,75%+,Critical Review
22,66000,RENT,DEBTCONSOLIDATION,D,20000,14.42,0.3,N,16,Very High,0.9574999851753084,75%+,Critical Review
27,18000,RENT,PERSONAL,B,8000,10.25,0.44,N,11,High,0.9574847086640732,75%+,Critical Review
26,51000,RENT,DEBTCONSOLIDATION,E,12500,14.18,0.25,N,13,High,0.9574763913351848,75%+,Critical Review
27,24960,RENT,DEBTCONSOLIDATION,B,10750,10.25,0.43,N,10,High,0.9574032928153694,75%+,Critical Review
53,85000,RENT,PERSONAL,D,35000,15.65,0.41,N,13,High,0.9573914048384128,75%+,Critical Review
21,19800,OWN,HOMEIMPROVEMENT,D,6800,14.59,0.34,N,13,High,0.957376519514626,75%+,Critical Review
23,29000,OWN,MEDICAL,F,10000,18.62,0.34,Y,20,Very High,0.9573744029470403,75%+,Critical Review
31,144000,RENT,EDUCATION,G,13000,21.21,0.09,N,17,Very High,0.9573695220492024,75%+,Critical Review
47,24000,MORTGAGE,HOMEIMPROVEMENT,D,5100,15.31,0.21,Y,14,High,0.9573232893089972,75%+,Critical Review
43,46000,RENT,MEDICAL,D,13000,15.7,0.28,Y,16,Very High,0.9572760552515266,75%+,Critical Review
26,49000,MORTGAGE,DEBTCONSOLIDATION,E,13000,16.45,0.27,N,13,High,0.9572598080787912,75%+,Critical Review
35,33000,RENT,HOMEIMPROVEMENT,E,4000,16.32,0.12,N,15,Very High,0.9572457226986338,75%+,Critical Review
21,31680,RENT,MEDICAL,C,15000,12.61,0.47,Y,16,Very High,0.9571976176039646,75%+,Critical Review
24,24000,RENT,DEBTCONSOLIDATION,B,10000,10.38,0.42,N,11,High,0.9571788123928486,75%+,Critical Review
24,59000,RENT,HOMEIMPROVEMENT,D,15250,14.96,0.26,N,12,High,0.957140352121258,75%+,Critical Review
27,31897,RENT,MEDICAL,C,14125,12.68,0.44,N,11,High,0.95713369191068,75%+,Critical Review
25,30720,RENT,HOMEIMPROVEMENT,C,11000,13.72,0.36,N,14,High,0.957117317589285,75%+,Critical Review
21,56000,RENT,VENTURE,E,20000,17.39,0.36,Y,22,Very High,0.957031129487275,75%+,Critical Review
25,23920,MORTGAGE,MEDICAL,D,6000,14.59,0.25,Y,17,Very High,0.9570120491145812,75%+,Critical Review
22,32240,RENT,PERSONAL,C,15000,13.22,0.47,N,14,High,0.9569738401535844,75%+,Critical Review
21,57000,RENT,HOMEIMPROVEMENT,D,10800,16.77,0.19,N,13,High,0.956971119784946,75%+,Critical Review
28,54000,RENT,HOMEIMPROVEMENT,D,12000,15.31,0.22,N,13,High,0.9569118351413588,75%+,Critical Review
41,66504,RENT,EDUCATION,E,25000,17.56,0.38,Y,20,Very High,0.956855557862758,75%+,Critical Review
31,54400,MORTGAGE,MEDICAL,D,27050,14.54,0.42,N,14,High,0.956826189573934,75%+,Critical Review
25,56000,RENT,HOMEIMPROVEMENT,D,16500,12.8,0.29,Y,18,Very High,0.9567614827999144,75%+,Critical Review
21,35000,RENT,VENTURE,B,21000,12.53,0.6,N,12,High,0.9567138908202124,75%+,Critical Review
24,63000,MORTGAGE,PERSONAL,F,20000,19.13,0.32,Y,20,Very High,0.9565252197821856,75%+,Critical Review
25,59004,RENT,PERSONAL,D,20000,14.84,0.34,Y,21,Very High,0.9565168958811718,75%+,Critical Review
32,18000,RENT,EDUCATION,D,4000,15.2,0.22,N,13,High,0.9565041935252384,75%+,Critical Review
25,50000,RENT,VENTURE,D,16000,17.58,0.32,N,17,Very High,0.9564497490312888,75%+,Critical Review
24,20400,RENT,DEBTCONSOLIDATION,C,7550,14.79,0.37,Y,17,Very High,0.9563842881214007,75%+,Critical Review
29,54000,MORTGAGE,MEDICAL,F,14800,18.53,0.27,Y,17,Very High,0.956326521822666,75%+,Critical Review
21,21600,MORTGAGE,DEBTCONSOLIDATION,B,10000,11.14,0.46,N,10,High,0.9563258094222752,75%+,Critical Review
23,14898,RENT,VENTURE,C,6250,15.27,0.42,N,14,High,0.9562959030408532,75%+,Critical Review
28,64900,MORTGAGE,DEBTCONSOLIDATION,D,25000,15.37,0.39,N,12,High,0.9562628980139048,75%+,Critical Review
30,38000,RENT,PERSONAL,D,8875,16.89,0.23,N,15,Very High,0.9562499287630573,75%+,Critical Review
29,18000,RENT,HOMEIMPROVEMENT,B,6250,9.99,0.35,N,11,High,0.9560227531129796,75%+,Critical Review
24,47292,RENT,MEDICAL,D,10000,16.32,0.21,Y,19,Very High,0.9559465872252252,75%+,Critical Review
25,44004,RENT,MEDICAL,D,12000,15.31,0.27,Y,17,Very High,0.9559304160547962,75%+,Critical Review
27,39996,RENT,MEDICAL,D,9600,15.31,0.24,N,11,High,0.9558555602190842,75%+,Critical Review
21,21216,MORTGAGE,HOMEIMPROVEMENT,D,4500,15.31,0.21,Y,15,Very High,0.9557971198686428,75%+,Critical Review
23,36000,RENT,MEDICAL,D,6500,17.49,0.18,Y,18,Very High,0.9557961209805486,75%+,Critical Review
24,27600,RENT,PERSONAL,D,7000,15.62,0.25,Y,17,Very High,0.9557851962407264,75%+,Critical Review
28,20000,RENT,MEDICAL,B,8500,8.88,0.42,N,10,High,0.9557535277382688,75%+,Critical Review
27,107450,MORTGAGE,PERSONAL,G,24000,20.86,0.22,Y,18,Very High,0.9557129025718624,75%+,Critical Review
34,32000,RENT,EDUCATION,D,8000,17.27,0.25,Y,17,Very High,0.9556954671738632,75%+,Critical Review
36,24168,RENT,MEDICAL,C,9925,13.06,0.41,Y,16,Very High,0.9556428670309244,75%+,Critical Review
21,14400,RENT,EDUCATION,B,5900,12.42,0.41,N,12,High,0.9556253049384488,75%+,Critical Review
30,41998,RENT,HOMEIMPROVEMENT,E,5000,16.0,0.12,N,16,Very High,0.9556126154879232,75%+,Critical Review
24,39000,RENT,HOMEIMPROVEMENT,C,16000,13.06,0.41,N,14,High,0.955587385907076,75%+,Critical Review
32,44004,RENT,DEBTCONSOLIDATION,F,5000,18.25,0.11,N,16,Very High,0.9555818464405386,75%+,Critical Review
27,51200,RENT,EDUCATION,D,18000,14.96,0.35,Y,17,Very High,0.9555768003137703,75%+,Critical Review
22,32000,RENT,MEDICAL,C,14000,12.23,0.44,N,12,High,0.9554541487581456,75%+,Critical Review
37,52200,MORTGAGE,DEBTCONSOLIDATION,E,16000,15.25,0.31,N,13,High,0.9553381722482852,75%+,Critical Review
24,42000,RENT,MEDICAL,D,8000,16.29,0.19,N,13,High,0.9553319119430448,75%+,Critical Review
31,78000,RENT,HOMEIMPROVEMENT,E,18000,18.79,0.23,N,16,Very High,0.9552860176309792,75%+,Critical Review
35,20000,RENT,PERSONAL,C,8500,13.57,0.42,N,12,High,0.9552840285497388,75%+,Critical Review
21,29004,MORTGAGE,EDUCATION,E,7400,17.56,0.26,N,14,High,0.9552190264955068,75%+,Critical Review
24,24000,RENT,DEBTCONSOLIDATION,B,10000,10.99,0.42,N,10,High,0.955196360298186,75%+,Critical Review
27,80000,RENT,HOMEIMPROVEMENT,F,12800,18.67,0.16,Y,19,Very High,0.955185474543238,75%+,Critical Review
30,59004,RENT,HOMEIMPROVEMENT,D,14000,15.28,0.24,N,12,High,0.95518305074614,75%+,Critical Review
30,24000,RENT,MEDICAL,D,5000,15.31,0.21,Y,15,Very High,0.9551637804500108,75%+,Critical Review
23,21600,RENT,EDUCATION,D,4500,15.65,0.21,N,15,Very High,0.9550323250885264,75%+,Critical Review
22,23000,RENT,DEBTCONSOLIDATION,B,8875,10.74,0.39,N,12,High,0.9549633720314826,75%+,Critical Review
22,45000,RENT,PERSONAL,E,10000,17.93,0.22,Y,21,Very High,0.9549516523737,75%+,Critical Review
29,49000,RENT,DEBTCONSOLIDATION,D,12000,15.37,0.24,N,13,High,0.954934323139246,75%+,Critical Review
29,30000,RENT,MEDICAL,D,6600,15.33,0.22,Y,16,Very High,0.9548799976571604,75%+,Critical Review
29,35000,RENT,DEBTCONSOLIDATION,C,15000,13.22,0.43,N,13,High,0.9548739212735716,75%+,Critical Review
